model,mode,probe,image_id,level,n_persons_gt,rep,n_input,n_generated,n_think_tokens,n_answer_tokens,latency_ms,tokens_per_second,budget_hit,think_closed,termination_class,parsed_answer,parse_status,correct
qwen3vl8b_t,thinking,main,122672,L1,1,0,350,47,43,1,1498.0,31.4,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,62355,L3,5,0,350,1996,1992,1,66164.2,30.2,False,True,complete,5,ok,True
qwen3vl8b_t,thinking,main,357748,L3,4,2,350,249,245,1,7716.2,32.3,False,True,complete,3,ok,False
qwen3vl8b_t,thinking,main,84477,L1,1,1,350,68,64,1,2138.6,31.8,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,285047,L1,1,1,350,47,43,1,1514.0,31.0,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,82715,L1,1,2,350,46,42,1,1473.1,31.2,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,535608,L3,5,0,350,208,204,1,6445.3,32.3,False,True,complete,5,ok,True
qwen3vl8b_t,thinking,main,127270,L3,5,0,350,349,345,1,10807.0,32.3,False,True,complete,5,ok,True
qwen3vl8b_t,thinking,main,309173,L1,1,2,350,176,172,1,5450.5,32.3,False,True,complete,0,ok,False
qwen3vl8b_t,thinking,main,213547,L2,2,1,350,103,99,1,3218.6,32.0,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,169076,L2,2,1,350,64,60,1,2015.4,31.8,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,169076,L2,2,0,350,64,60,1,2017.6,31.7,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,416451,L2,2,0,350,165,161,1,5100.2,32.4,False,True,complete,3,ok,False
qwen3vl8b_t,thinking,main,213547,L2,2,2,350,103,99,1,3206.7,32.1,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,464824,L1,1,0,350,53,49,1,1695.8,31.3,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,416451,L2,2,2,350,165,161,1,5103.7,32.3,False,True,complete,3,ok,False
qwen3vl8b_t,thinking,main,332570,L1,1,0,350,44,40,1,1409.4,31.2,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,562207,L2,3,1,350,58,54,1,1836.6,31.6,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,465836,L2,3,1,350,53,49,1,1681.8,31.5,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,578489,L3,7,0,350,609,605,1,19014.4,32.0,False,True,complete,7,ok,True
qwen3vl8b_t,thinking,main,511647,L1,1,2,350,62,58,1,1954.0,31.7,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,122672,L1,1,2,350,47,43,1,1511.8,31.1,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,330396,L3,5,2,350,110,106,1,3418.6,32.2,False,True,complete,4,ok,False
qwen3vl8b_t,thinking,main,285047,L1,1,2,350,47,43,1,1498.7,31.4,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,473869,L1,1,2,350,34,30,1,1116.6,30.4,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,330396,L3,5,1,350,110,106,1,3420.4,32.2,False,True,complete,4,ok,False
qwen3vl8b_t,thinking,main,3553,L1,1,0,350,53,49,1,1695.1,31.3,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,537270,L2,3,2,350,72,68,1,2262.7,31.8,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,83172,L2,3,1,350,93,89,1,2898.1,32.1,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,220764,L1,1,2,350,41,37,1,1327.2,30.9,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,497344,L1,1,2,350,53,49,1,1687.1,31.4,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,323496,L3,6,2,350,712,708,1,22323.8,31.9,False,True,complete,6,ok,True
qwen3vl8b_t,thinking,main,455555,L2,2,2,350,59,55,1,1863.6,31.7,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,25386,L2,3,0,350,62,58,1,1960.9,31.6,False,True,complete,2,ok,False
qwen3vl8b_t,thinking,main,284764,L1,1,2,350,34,30,1,1104.4,30.8,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,82715,L1,1,0,350,46,42,1,1480.5,31.1,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,96493,L1,1,1,350,50,46,1,1603.5,31.2,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,411754,L3,5,0,350,1399,1395,1,45071.4,31.0,False,True,complete,4,ok,False
qwen3vl8b_t,thinking,main,477441,L2,3,1,350,170,166,1,5262.9,32.3,False,True,complete,0,ok,False
qwen3vl8b_t,thinking,main,18150,L2,2,1,350,72,68,1,2265.1,31.8,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,96493,L1,1,2,350,50,46,1,1597.0,31.3,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,18150,L2,2,0,350,72,68,1,2265.4,31.8,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,265816,L1,1,1,350,57,53,1,1809.9,31.5,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,89296,L2,2,1,350,80,76,1,2508.0,31.9,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,402774,L1,1,2,350,79,75,1,2469.9,32.0,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,277020,L3,4,1,350,135,131,1,4182.1,32.3,False,True,complete,4,ok,True
qwen3vl8b_t,thinking,main,442456,L2,2,1,350,133,129,1,4125.3,32.2,False,True,complete,3,ok,False
qwen3vl8b_t,thinking,main,277020,L3,4,2,350,135,131,1,4184.9,32.3,False,True,complete,4,ok,True
qwen3vl8b_t,thinking,main,180487,L2,2,0,350,99,95,1,3081.6,32.1,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,366884,L1,1,2,350,62,58,1,1955.9,31.7,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,170613,L2,2,2,350,62,58,1,1953.1,31.7,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,3255,L3,6,2,350,78,74,1,2448.0,31.9,False,True,complete,5,ok,False
qwen3vl8b_t,thinking,main,84477,L1,1,2,350,68,64,1,2143.2,31.7,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,506656,L1,1,0,350,41,37,1,1317.1,31.1,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,70739,L2,3,1,350,102,98,1,3180.7,32.1,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,102820,L1,1,0,350,51,47,1,1621.8,31.4,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,231580,L3,7,2,350,519,515,1,16124.5,32.2,False,True,complete,7,ok,True
qwen3vl8b_t,thinking,main,309173,L1,1,1,350,176,172,1,5439.7,32.4,False,True,complete,0,ok,False
qwen3vl8b_t,thinking,main,366884,L1,1,0,350,62,58,1,1960.3,31.6,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,102820,L1,1,2,350,51,47,1,1619.1,31.5,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,301563,L2,3,1,350,94,90,1,2925.4,32.1,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,180487,L2,2,1,350,99,95,1,3090.3,32.0,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,442456,L2,2,2,350,133,129,1,4124.0,32.3,False,True,complete,3,ok,False
qwen3vl8b_t,thinking,main,427338,L2,2,2,350,55,51,1,1748.9,31.4,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,361586,L3,4,0,350,765,761,1,23976.5,31.9,False,True,complete,6,ok,False
qwen3vl8b_t,thinking,main,548246,L3,4,1,350,363,359,1,11214.1,32.4,False,True,complete,4,ok,True
qwen3vl8b_t,thinking,main,83172,L2,3,0,350,93,89,1,2896.9,32.1,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,114049,L3,6,1,350,4020,4016,1,142647.4,28.2,False,True,complete,4,ok,False
qwen3vl8b_t,thinking,main,231580,L3,7,1,350,519,515,1,16125.3,32.2,False,True,complete,7,ok,True
qwen3vl8b_t,thinking,main,154087,L3,4,0,350,119,115,1,3688.7,32.3,False,True,complete,4,ok,True
qwen3vl8b_t,thinking,main,450303,L3,6,1,350,517,513,1,16052.5,32.2,False,True,complete,6,ok,True
qwen3vl8b_t,thinking,main,89296,L2,2,0,350,80,76,1,2505.8,31.9,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,117425,L2,3,2,350,104,100,1,3234.9,32.1,False,True,complete,2,ok,False
qwen3vl8b_t,thinking,main,303863,L3,7,0,350,8192,8192,0,334592.8,24.5,True,False,non_termination,3,no_think_tag,False
qwen3vl8b_t,thinking,main,102820,L1,1,1,350,51,47,1,1633.5,31.2,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,417249,L3,5,2,350,362,358,1,11215.1,32.3,False,True,complete,4,ok,False
qwen3vl8b_t,thinking,main,309173,L1,1,0,350,176,172,1,5432.6,32.4,False,True,complete,0,ok,False
qwen3vl8b_t,thinking,main,537270,L2,3,1,350,72,68,1,2260.7,31.8,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,277020,L3,4,0,350,135,131,1,4180.6,32.3,False,True,complete,4,ok,True
qwen3vl8b_t,thinking,main,114049,L3,6,0,350,4020,4016,1,142645.7,28.2,False,True,complete,4,ok,False
qwen3vl8b_t,thinking,main,269121,L1,1,0,350,41,37,1,1316.9,31.1,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,506656,L1,1,1,350,41,37,1,1326.1,30.9,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,18150,L2,2,2,350,72,68,1,2261.7,31.8,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,55167,L3,6,1,350,559,555,1,17384.4,32.2,False,True,complete,3,ok,False
qwen3vl8b_t,thinking,main,253386,L2,2,0,350,1351,1347,1,43339.3,31.2,False,True,complete,3,ok,False
qwen3vl8b_t,thinking,main,497344,L1,1,1,350,53,49,1,1686.3,31.4,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,122672,L1,1,1,350,47,43,1,1496.5,31.4,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,357748,L3,4,0,350,249,245,1,7679.6,32.4,False,True,complete,3,ok,False
qwen3vl8b_t,thinking,main,578489,L3,7,1,350,609,605,1,18951.2,32.1,False,True,complete,7,ok,True
qwen3vl8b_t,thinking,main,130699,L3,7,0,350,958,954,1,30245.2,31.7,False,True,complete,6,ok,False
qwen3vl8b_t,thinking,main,465180,L3,6,2,350,849,845,1,26691.7,31.8,False,True,complete,5,ok,False
qwen3vl8b_t,thinking,main,330396,L3,5,0,350,110,106,1,3422.7,32.1,False,True,complete,4,ok,False
qwen3vl8b_t,thinking,main,170613,L2,2,0,350,62,58,1,1961.1,31.6,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,55167,L3,6,2,350,559,555,1,17372.3,32.2,False,True,complete,3,ok,False
qwen3vl8b_t,thinking,main,173799,L2,2,0,350,86,82,1,2682.4,32.1,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,36936,L2,2,1,350,90,86,1,2804.8,32.1,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,477805,L2,2,1,350,47,43,1,1499.9,31.3,False,True,complete,1,ok,False
qwen3vl8b_t,thinking,main,332570,L1,1,2,350,44,40,1,1412.7,31.1,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,417249,L3,5,0,350,362,358,1,11192.8,32.3,False,True,complete,4,ok,False
qwen3vl8b_t,thinking,main,402774,L1,1,1,350,79,75,1,2469.2,32.0,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,327701,L3,4,1,350,84,80,1,2622.5,32.0,False,True,complete,3,ok,False
qwen3vl8b_t,thinking,main,188296,L3,7,1,350,1656,1652,1,53865.3,30.7,False,True,complete,6,ok,False
qwen3vl8b_t,thinking,main,427338,L2,2,1,350,55,51,1,1739.7,31.6,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,127270,L3,5,2,350,349,345,1,10801.2,32.3,False,True,complete,5,ok,True
qwen3vl8b_t,thinking,main,377588,L3,6,2,350,418,414,1,12950.4,32.3,False,True,complete,5,ok,False
qwen3vl8b_t,thinking,main,361586,L3,4,1,350,765,761,1,23986.9,31.9,False,True,complete,6,ok,False
qwen3vl8b_t,thinking,main,568195,L2,3,1,350,68,64,1,2137.3,31.8,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,361586,L3,4,2,350,765,761,1,23986.9,31.9,False,True,complete,6,ok,False
qwen3vl8b_t,thinking,main,303863,L3,7,2,350,8192,8192,0,334511.8,24.5,True,False,non_termination,3,no_think_tag,False
qwen3vl8b_t,thinking,main,32334,L3,5,2,350,1489,1485,1,48149.9,30.9,False,True,complete,5,ok,True
qwen3vl8b_t,thinking,main,390826,L1,1,2,350,58,54,1,1837.4,31.6,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,477441,L2,3,0,350,170,166,1,5258.5,32.3,False,True,complete,0,ok,False
qwen3vl8b_t,thinking,main,70739,L2,3,2,350,102,98,1,3167.8,32.2,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,173799,L2,2,2,350,86,82,1,2690.4,32.0,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,427338,L2,2,0,350,55,51,1,1748.2,31.5,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,83172,L2,3,2,350,93,89,1,2898.6,32.1,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,139077,L1,1,1,350,52,48,1,1657.1,31.4,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,357816,L3,4,1,350,1262,1258,1,40363.9,31.3,False,True,complete,5,ok,False
qwen3vl8b_t,thinking,main,511647,L1,1,0,350,62,58,1,1954.4,31.7,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,213547,L2,2,0,350,103,99,1,3211.2,32.1,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,169076,L2,2,2,350,64,60,1,2013.0,31.8,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,154087,L3,4,1,350,119,115,1,3691.0,32.2,False,True,complete,4,ok,True
qwen3vl8b_t,thinking,main,70739,L2,3,0,350,102,98,1,3171.4,32.2,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,354307,L1,1,0,350,59,55,1,1867.8,31.6,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,114049,L3,6,2,350,4020,4016,1,142742.6,28.2,False,True,complete,4,ok,False
qwen3vl8b_t,thinking,main,188296,L3,7,0,350,1656,1652,1,53844.0,30.8,False,True,complete,6,ok,False
qwen3vl8b_t,thinking,main,301563,L2,3,2,350,94,90,1,2927.4,32.1,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,554595,L1,1,1,350,57,53,1,1806.9,31.5,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,561256,L1,1,0,350,31,27,1,1016.0,30.5,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,117719,L1,1,2,350,45,41,1,1437.6,31.3,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,455555,L2,2,0,350,59,55,1,1865.7,31.6,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,253386,L2,2,2,350,1351,1347,1,43375.4,31.1,False,True,complete,3,ok,False
qwen3vl8b_t,thinking,main,36539,L2,2,2,350,78,74,1,2442.8,31.9,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,450303,L3,6,2,350,517,513,1,16050.8,32.2,False,True,complete,6,ok,True
qwen3vl8b_t,thinking,main,274066,L3,5,0,350,110,106,1,3415.9,32.2,False,True,complete,4,ok,False
qwen3vl8b_t,thinking,main,117719,L1,1,1,350,45,41,1,1443.4,31.2,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,477805,L2,2,0,350,47,43,1,1506.8,31.2,False,True,complete,1,ok,False
qwen3vl8b_t,thinking,main,477805,L2,2,2,350,47,43,1,1500.5,31.3,False,True,complete,1,ok,False
qwen3vl8b_t,thinking,main,173799,L2,2,1,350,86,82,1,2690.4,32.0,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,220764,L1,1,0,350,41,37,1,1326.5,30.9,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,359833,L1,1,1,350,42,38,1,1348.1,31.2,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,117719,L1,1,0,350,45,41,1,1446.8,31.1,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,465180,L3,6,1,350,849,845,1,26695.2,31.8,False,True,complete,5,ok,False
qwen3vl8b_t,thinking,main,3255,L3,6,1,350,78,74,1,2445.3,31.9,False,True,complete,5,ok,False
qwen3vl8b_t,thinking,main,354307,L1,1,1,350,59,55,1,1869.6,31.6,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,36539,L2,2,1,350,78,74,1,2449.8,31.8,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,455555,L2,2,1,350,59,55,1,1869.5,31.6,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,327701,L3,4,0,350,84,80,1,2628.3,32.0,False,True,complete,3,ok,False
qwen3vl8b_t,thinking,main,411754,L3,5,1,350,1399,1395,1,45006.5,31.1,False,True,complete,4,ok,False
qwen3vl8b_t,thinking,main,117425,L2,3,0,350,104,100,1,3242.3,32.1,False,True,complete,2,ok,False
qwen3vl8b_t,thinking,main,2006,L2,3,1,350,103,99,1,3210.0,32.1,False,True,complete,2,ok,False
qwen3vl8b_t,thinking,main,377588,L3,6,0,350,418,414,1,12941.5,32.3,False,True,complete,5,ok,False
qwen3vl8b_t,thinking,main,82715,L1,1,1,350,46,42,1,1472.3,31.2,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,537270,L2,3,0,350,72,68,1,2264.0,31.8,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,3553,L1,1,2,350,53,49,1,1687.4,31.4,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,3255,L3,6,0,350,78,74,1,2439.0,32.0,False,True,complete,5,ok,False
qwen3vl8b_t,thinking,main,265816,L1,1,0,350,57,53,1,1801.2,31.6,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,36539,L2,2,0,350,78,74,1,2445.4,31.9,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,450303,L3,6,0,350,517,513,1,16064.5,32.2,False,True,complete,6,ok,True
qwen3vl8b_t,thinking,main,506656,L1,1,2,350,41,37,1,1319.2,31.1,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,130699,L3,7,2,350,958,954,1,30288.4,31.6,False,True,complete,6,ok,False
qwen3vl8b_t,thinking,main,127270,L3,5,1,350,349,345,1,10794.1,32.3,False,True,complete,5,ok,True
qwen3vl8b_t,thinking,main,327701,L3,4,2,350,84,80,1,2629.4,31.9,False,True,complete,3,ok,False
qwen3vl8b_t,thinking,main,1761,L3,5,2,350,166,162,1,5132.9,32.3,False,True,complete,0,ok,False
qwen3vl8b_t,thinking,main,139077,L1,1,0,350,52,48,1,1656.4,31.4,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,265816,L1,1,2,350,57,53,1,1808.9,31.5,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,562207,L2,3,0,350,58,54,1,1840.9,31.5,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,411754,L3,5,2,350,1399,1395,1,45031.2,31.1,False,True,complete,4,ok,False
qwen3vl8b_t,thinking,main,359833,L1,1,2,350,42,38,1,1356.9,31.0,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,246883,L2,2,2,350,40,36,1,1292.9,30.9,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,74200,L3,6,1,350,212,208,1,6554.0,32.3,False,True,complete,1,ok,False
qwen3vl8b_t,thinking,main,416451,L2,2,1,350,165,161,1,5103.4,32.3,False,True,complete,3,ok,False
qwen3vl8b_t,thinking,main,231580,L3,7,0,350,519,515,1,16126.4,32.2,False,True,complete,7,ok,True
qwen3vl8b_t,thinking,main,284764,L1,1,0,350,34,30,1,1112.3,30.6,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,527528,L2,2,2,350,165,161,1,5092.7,32.4,False,True,complete,0,ok,False
qwen3vl8b_t,thinking,main,25386,L2,3,1,350,62,58,1,1950.7,31.8,False,True,complete,2,ok,False
qwen3vl8b_t,thinking,main,284764,L1,1,1,350,34,30,1,1112.7,30.6,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,497344,L1,1,0,350,53,49,1,1680.5,31.5,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,417249,L3,5,1,350,362,358,1,11200.9,32.3,False,True,complete,4,ok,False
qwen3vl8b_t,thinking,main,1761,L3,5,0,350,166,162,1,5128.8,32.4,False,True,complete,0,ok,False
qwen3vl8b_t,thinking,main,415748,L1,1,0,350,58,54,1,1835.7,31.6,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,366884,L1,1,1,350,62,58,1,1954.4,31.7,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,535608,L3,5,1,350,208,204,1,6422.5,32.4,False,True,complete,5,ok,True
qwen3vl8b_t,thinking,main,465180,L3,6,0,350,849,845,1,26730.4,31.8,False,True,complete,5,ok,False
qwen3vl8b_t,thinking,main,36936,L2,2,0,350,90,86,1,2804.9,32.1,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,359833,L1,1,0,350,42,38,1,1354.9,31.0,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,31093,L2,3,2,350,8192,8192,0,334685.9,24.5,True,False,non_termination,2,no_think_tag,False
qwen3vl8b_t,thinking,main,415748,L1,1,2,350,58,54,1,1848.4,31.4,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,527528,L2,2,0,350,165,161,1,5120.1,32.2,False,True,complete,0,ok,False
qwen3vl8b_t,thinking,main,117425,L2,3,1,350,104,100,1,3247.8,32.0,False,True,complete,2,ok,False
qwen3vl8b_t,thinking,main,31093,L2,3,0,350,8192,8192,0,334578.0,24.5,True,False,non_termination,2,no_think_tag,False
qwen3vl8b_t,thinking,main,111086,L3,4,2,350,139,135,1,4320.6,32.2,False,True,complete,0,ok,False
qwen3vl8b_t,thinking,main,578489,L3,7,2,350,609,605,1,19009.4,32.0,False,True,complete,7,ok,True
qwen3vl8b_t,thinking,main,357816,L3,4,2,350,1262,1258,1,40388.6,31.2,False,True,complete,5,ok,False
qwen3vl8b_t,thinking,main,130699,L3,7,1,350,958,954,1,30271.2,31.6,False,True,complete,6,ok,False
qwen3vl8b_t,thinking,main,561256,L1,1,2,350,31,27,1,1020.2,30.4,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,377588,L3,6,1,350,418,414,1,12929.8,32.3,False,True,complete,5,ok,False
qwen3vl8b_t,thinking,main,535608,L3,5,2,350,208,204,1,6411.9,32.4,False,True,complete,5,ok,True
qwen3vl8b_t,thinking,main,354307,L1,1,2,350,59,55,1,1868.2,31.6,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,62355,L3,5,1,350,1996,1992,1,65723.4,30.4,False,True,complete,5,ok,True
qwen3vl8b_t,thinking,main,25386,L2,3,2,350,62,58,1,1960.3,31.6,False,True,complete,2,ok,False
qwen3vl8b_t,thinking,main,285047,L1,1,0,350,47,43,1,1499.0,31.4,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,201426,L2,2,2,350,83,79,1,2602.7,31.9,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,74200,L3,6,2,350,212,208,1,6543.3,32.4,False,True,complete,1,ok,False
qwen3vl8b_t,thinking,main,188296,L3,7,2,350,1656,1652,1,53814.1,30.8,False,True,complete,6,ok,False
qwen3vl8b_t,thinking,main,2006,L2,3,2,350,103,99,1,3200.3,32.2,False,True,complete,2,ok,False
qwen3vl8b_t,thinking,main,554595,L1,1,2,350,57,53,1,1808.8,31.5,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,562207,L2,3,2,350,58,54,1,1840.6,31.5,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,201426,L2,2,1,350,83,79,1,2601.0,31.9,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,477441,L2,3,2,350,170,166,1,5259.0,32.3,False,True,complete,0,ok,False
qwen3vl8b_t,thinking,main,246883,L2,2,0,350,40,36,1,1288.9,31.0,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,303863,L3,7,1,350,8192,8192,0,334547.4,24.5,True,False,non_termination,3,no_think_tag,False
qwen3vl8b_t,thinking,main,415748,L1,1,1,350,58,54,1,1841.1,31.5,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,32334,L3,5,0,350,1489,1485,1,48161.2,30.9,False,True,complete,5,ok,True
qwen3vl8b_t,thinking,main,465836,L2,3,2,350,53,49,1,1687.8,31.4,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,269121,L1,1,2,350,41,37,1,1324.3,31.0,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,220764,L1,1,1,350,41,37,1,1324.3,31.0,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,332570,L1,1,1,350,44,40,1,1410.8,31.2,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,295420,L1,1,0,350,82,78,1,2569.4,31.9,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,464824,L1,1,2,350,53,49,1,1685.9,31.4,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,274066,L3,5,1,350,110,106,1,3419.2,32.2,False,True,complete,4,ok,False
qwen3vl8b_t,thinking,main,548246,L3,4,2,350,363,359,1,11220.0,32.4,False,True,complete,4,ok,True
qwen3vl8b_t,thinking,main,548246,L3,4,0,350,363,359,1,11210.2,32.4,False,True,complete,4,ok,True
qwen3vl8b_t,thinking,main,394199,L1,1,1,350,41,37,1,1315.7,31.2,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,473869,L1,1,1,350,34,30,1,1111.1,30.6,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,527528,L2,2,1,350,165,161,1,5089.3,32.4,False,True,complete,0,ok,False
qwen3vl8b_t,thinking,main,2006,L2,3,0,350,103,99,1,3198.5,32.2,False,True,complete,2,ok,False
qwen3vl8b_t,thinking,main,3553,L1,1,1,350,53,49,1,1688.5,31.4,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,301563,L2,3,0,350,94,90,1,2925.8,32.1,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,402774,L1,1,0,350,79,75,1,2472.1,32.0,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,269121,L1,1,1,350,41,37,1,1323.4,31.0,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,465836,L2,3,0,350,53,49,1,1682.0,31.5,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,1761,L3,5,1,350,166,162,1,5125.1,32.4,False,True,complete,0,ok,False
qwen3vl8b_t,thinking,main,62355,L3,5,2,350,1996,1992,1,65717.8,30.4,False,True,complete,5,ok,True
qwen3vl8b_t,thinking,main,170613,L2,2,1,350,62,58,1,1954.4,31.7,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,394199,L1,1,2,350,41,37,1,1317.5,31.1,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,246883,L2,2,1,350,40,36,1,1294.7,30.9,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,357816,L3,4,0,350,1262,1258,1,40381.0,31.3,False,True,complete,5,ok,False
