model,image_id,level,n_persons_gt,mode,rep,n_input,n_generated,latency_ms,budget_hit,parsed_answer,parse_status,correct
qwenvl3b,285047,L1,1,stepwise,2,469,117,1873.9,False,1,ok,True
qwenvl3b,554595,L1,1,stepwise,1,469,99,1602.4,False,1,ok,True
qwenvl3b,36539,L2,2,direct,0,440,2,126.6,False,2,ok,True
qwenvl3b,114049,L3,6,direct,1,440,2,127.9,False,5,ok,False
qwenvl3b,303863,L3,7,stepwise,1,469,152,2410.6,False,3,ok,False
qwenvl3b,470924,L4,14,direct,2,440,2,126.7,False,5,ok,False
qwenvl3b,14439,L4,14,stepwise,0,469,82,1359.7,False,8,ok,False
qwenvl3b,2006,L2,3,direct,2,440,2,126.8,False,2,ok,False
qwenvl3b,224664,L4,8,stepwise,1,469,120,1920.9,False,6,ok,False
qwenvl3b,3255,L3,6,direct,1,440,2,126.9,False,4,ok,False
qwenvl3b,561256,L1,1,stepwise,1,469,78,1282.4,False,1,ok,True
qwenvl3b,89296,L2,2,stepwise,0,469,95,1550.2,False,3,ok,False
qwenvl3b,274066,L3,5,stepwise,0,469,157,2484.8,False,4,ok,False
qwenvl3b,309173,L1,1,direct,2,440,2,127.1,False,0,ok,False
qwenvl3b,477441,L2,3,stepwise,0,469,136,2182.2,False,2,ok,False
qwenvl3b,265816,L1,1,stepwise,1,469,140,2243.1,False,2,ok,False
qwenvl3b,89648,L4,11,direct,1,440,3,142.2,False,12,ok,False
qwenvl3b,180487,L2,2,direct,1,440,2,126.9,False,2,ok,True
qwenvl3b,554595,L1,1,direct,2,440,2,127.1,False,1,ok,True
qwenvl3b,132544,L4,10,direct,2,440,2,128.0,False,5,ok,False
qwenvl3b,126137,L4,13,direct,0,440,2,128.0,False,1,ok,False
qwenvl3b,111086,L3,4,direct,0,440,2,125.8,False,0,ok,False
qwenvl3b,268378,L4,9,direct,1,440,2,127.2,False,8,ok,False
qwenvl3b,6771,L4,8,direct,0,440,2,128.0,False,7,ok,False
qwenvl3b,82715,L1,1,stepwise,1,469,64,1082.1,False,1,ok,True
qwenvl3b,366884,L1,1,direct,1,440,2,126.6,False,1,ok,True
qwenvl3b,274066,L3,5,stepwise,2,469,157,2504.7,False,4,ok,False
qwenvl3b,117425,L2,3,stepwise,0,469,110,1771.1,False,2,ok,False
qwenvl3b,465836,L2,3,stepwise,0,469,110,1786.2,False,3,ok,True
qwenvl3b,89648,L4,11,stepwise,0,469,128,2037.9,False,5,ok,False
qwenvl3b,330396,L3,5,direct,0,440,2,125.0,False,4,ok,False
qwenvl3b,277020,L3,4,stepwise,0,469,124,1972.4,False,3,ok,False
